volumen_nominal,ticker,imbalance,precio_settlement_anterior,precio_venta,openInterest,precio_promedio,description,cantidad_operaciones,apertura,tickDirection,securityDesc,securitySubType,fecha_vencimiento,precio_cierre_anterior,tipo_liquidacion,cantidad_venta,maximo,moneda,precio_compra,minimo,mercado,monto_operado,volume,ultimo_precio,dias_al_vencimiento,tipo_instrumento,closingPrice,settlementPrice,cantidad_compra,hora_ultimo_trade,years_to_maturity,spread_abs,spread_pct,liquidity_score,issuer,cuit,sector,is_mapped
0.0,PZCGD,0.0,102.25,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-04,102.25,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,705,CORP,0.0,0.0,0.0,,1.9302,,,37.65,Plaza Logística S.R.L.,30655942382,Logística - Real Estate,True
0.0,PZCGO,0.0,143644.0899,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-04,143644.0899,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,705,CORP,0.0,0.0,0.0,,1.9302,,,37.65,Plaza Logística S.R.L.,30655942382,Logística - Real Estate,True
0.0,AFCPD,0.0,0.0,100.5,0.0,0.0,,0,0.0,-1,,,2028-06-05,0.0,2,250000.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,706,CORP,0.0,0.0,0.0,,1.9329,,,37.65,Banco Comafi S.A.,30604731018,Financiero - Bancos,True
0.0,BYY2D,0.0,100.0,101.0,0.0,0.0,,0,0.0,-1,,,2028-06-05,100.0,1,1000.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,706,CORP,0.0,0.0,0.0,,1.9329,,,37.65,[BYY],,Sin mapear,False
0.0,BYY2D,0.0,100.0,101.7,0.0,0.0,,0,0.0,-1,,,2028-06-05,100.0,2,1000.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,706,CORP,0.0,0.0,0.0,,1.9329,,,37.65,[BYY],,Sin mapear,False
0.0,BYY2O,0.0,146500.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-05,146500.0,2,0.0,0.0,ARS,100.0,0.0,BYMA,0.0,0.0,0.0,706,CORP,0.0,0.0,100000.0,,1.9329,,,37.65,[BYY],,Sin mapear,False
0.0,OLC2D,0.0,78.0247,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-09,78.0247,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,710,CORP,0.0,0.0,0.0,,1.9439,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC2O,0.0,104204.5478,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-09,104204.5478,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,710,CORP,0.0,0.0,0.0,,1.9439,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC2O,0.0,122225.2075,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-09,122225.2075,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,710,CORP,0.0,0.0,0.0,,1.9439,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC2X,0.0,90500.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-09,90500.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,710,CORP,0.0,0.0,0.0,,1.9439,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC2X,0.0,122800.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-09,122800.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,710,CORP,0.0,0.0,0.0,,1.9439,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC5C,0.0,97.784,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-12,97.784,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,713,CORP,0.0,0.0,0.0,,1.9521,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC5O,0.0,154050.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-12,154050.0,1,0.0,0.0,ARS,158390.0,0.0,BYMA,0.0,0.0,0.0,713,CORP,0.0,0.0,1.0,,1.9521,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC5X,0.0,154191.25,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-12,154191.25,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,713,CORP,0.0,0.0,0.0,,1.9521,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC5Y,0.0,104.2,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-12,104.2,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,713,CORP,0.0,0.0,0.0,,1.9521,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,OLC5Y,0.0,102.5,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-12,102.5,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,713,CORP,0.0,0.0,0.0,,1.9521,,,37.65,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
0.0,CACBY,0.0,103.1,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-17,103.1,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,718,CORP,0.0,0.0,0.0,,1.9658,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,CACBY,0.0,102.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-17,102.0,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,718,CORP,0.0,0.0,0.0,,1.9658,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,IRCFC,0.0,70.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,70.0,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,IRCFC,0.0,49.64,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,49.64,2,0.0,0.0,EXT,49.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,3835.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,IRCFX,0.0,102413.85,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,102413.85,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,IRCFX,0.0,116000.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,116000.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,IRCFY,0.0,88.42,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,88.42,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,IRCFZ,0.0,88.67,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,88.67,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,IRCFZ,0.0,89.025,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,89.025,2,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
0.0,MTC2C,0.0,0.0,103.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,0.0,2,10000.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,0.0,,1.9795,,,37.65,Mastellone Hermanos S.A.,30547242331,Alimentos - Lácteos,True
0.0,MTC2D,0.0,100.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,100.0,1,0.0,0.0,USD,100.9,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,1.0,,1.9795,,,37.65,Mastellone Hermanos S.A.,30547242331,Alimentos - Lácteos,True
0.0,MTC2O,0.0,0.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-22,0.0,1,0.0,0.0,ARS,153300.0,0.0,BYMA,0.0,0.0,0.0,723,CORP,0.0,0.0,1.0,,1.9795,,,37.65,Mastellone Hermanos S.A.,30547242331,Alimentos - Lácteos,True
0.0,JNC7D,0.0,100.2,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-25,100.2,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,726,CORP,0.0,0.0,0.0,,1.9877,,,37.65,[JNC],,Sin mapear,False
0.0,JNC7O,0.0,150400.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-06-25,150400.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,726,CORP,0.0,0.0,0.0,,1.9877,,,37.65,[JNC],,Sin mapear,False
0.0,HVS1D,0.0,106.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,106.0,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,[HVS],,Sin mapear,False
0.0,HVS1O,0.0,150100.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,150100.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,[HVS],,Sin mapear,False
0.0,HVS1O,0.0,157000.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,157000.0,2,0.0,0.0,ARS,154120.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,84.0,,2.0233,,,37.65,[HVS],,Sin mapear,False
0.0,HVS1Y,0.0,105.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,105.0,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,[HVS],,Sin mapear,False
0.0,VSCQC,0.0,71.5954,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,71.5954,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCQD,0.0,88.2,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,88.2,1,0.0,0.0,USD,88.55,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,2000.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCQO,0.0,134350.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,134350.0,1,0.0,0.0,ARS,140000.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,1735.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCQX,0.0,134301.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,134301.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCQX,0.0,122757.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,122757.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCQZ,0.0,89.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,89.0,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCQZ,0.0,83.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-08,83.0,2,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,739,CORP,0.0,0.0,0.0,,2.0233,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,CS48Y,0.0,101.2,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-11,101.2,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,742,CORP,0.0,0.0,0.0,,2.0315,,,37.65,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
0.0,GN39O,0.0,83550.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-14,83550.0,2,0.0,0.0,ARS,86050.0,0.0,BYMA,0.0,0.0,0.0,745,CORP,0.0,0.0,860.0,,2.0397,,,37.65,Genneia S.A.,30665234114,Energía - Renovable,True
0.0,GN39X,0.0,27800.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-14,27800.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,745,CORP,0.0,0.0,0.0,,2.0397,,,37.65,Genneia S.A.,30665234114,Energía - Renovable,True
0.0,GN39X,0.0,93763.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-14,93763.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,745,CORP,0.0,0.0,0.0,,2.0397,,,37.65,Genneia S.A.,30665234114,Energía - Renovable,True
0.0,FO4AC,0.0,95.3161,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-20,95.3161,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,751,CORP,0.0,0.0,0.0,,2.0561,,,37.65,[FO4],,Sin mapear,False
0.0,FO4AD,0.0,100.3021,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-20,100.3021,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,751,CORP,0.0,0.0,0.0,,2.0561,,,37.65,[FO4],,Sin mapear,False
0.0,FO4AO,0.0,149280.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-20,149280.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,751,CORP,0.0,0.0,0.0,,2.0561,,,37.65,[FO4],,Sin mapear,False
0.0,PQCTC,0.0,100.1,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-21,100.1,2,0.0,0.0,EXT,99.43,0.0,BYMA,0.0,0.0,0.0,752,CORP,0.0,0.0,5000.0,,2.0589,,,37.65,Petroquímica Comodoro Rivadavia S.A.,30563598111,Industria - Petroquímica,True
0.0,PQCTD,0.0,102.8,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-21,102.8,1,0.0,0.0,USD,102.85,0.0,BYMA,0.0,0.0,0.0,752,CORP,0.0,0.0,3000.0,,2.0589,,,37.65,Petroquímica Comodoro Rivadavia S.A.,30563598111,Industria - Petroquímica,True
0.0,PQCTO,0.0,149610.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-21,149610.0,1,0.0,0.0,ARS,150110.0,0.0,BYMA,0.0,0.0,0.0,752,CORP,0.0,0.0,3000.0,,2.0589,,,37.65,Petroquímica Comodoro Rivadavia S.A.,30563598111,Industria - Petroquímica,True
0.0,PQCTY,0.0,100.3,0.0,0.0,0.0,,0,0.0,-1,,,2028-07-21,100.3,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,752,CORP,0.0,0.0,0.0,,2.0589,,,37.65,Petroquímica Comodoro Rivadavia S.A.,30563598111,Industria - Petroquímica,True
0.0,DNC5C,0.0,106.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-05,106.0,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,767,CORP,0.0,0.0,0.0,,2.0999,,,37.65,EDENOR S.A.,30655116202,,True
0.0,DNC5X,0.0,131124.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-05,131124.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,767,CORP,0.0,0.0,0.0,,2.0999,,,37.65,EDENOR S.A.,30655116202,,True
0.0,DNC5X,0.0,135100.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-05,135100.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,767,CORP,0.0,0.0,0.0,,2.0999,,,37.65,EDENOR S.A.,30655116202,,True
0.0,DNC5Y,0.0,103.5,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-05,103.5,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,767,CORP,0.0,0.0,0.0,,2.0999,,,37.65,EDENOR S.A.,30655116202,,True
0.0,MGCQC,0.0,102.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-06,102.0,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,768,CORP,0.0,0.0,0.0,,2.1027,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,MGCQY,0.0,100.1,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-06,100.1,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,768,CORP,0.0,0.0,0.0,,2.1027,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,MGCQY,0.0,100.6,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-06,100.6,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,768,CORP,0.0,0.0,0.0,,2.1027,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,MGCQZ,0.0,100.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-06,100.0,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,768,CORP,0.0,0.0,0.0,,2.1027,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,PNRCD,0.0,84.1938,100.0,0.0,0.0,,0,0.0,-1,,,2028-08-07,84.1938,2,2190.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,769,CORP,0.0,0.0,0.0,,2.1054,,,37.65,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
0.0,PNRCO,0.0,130298.48,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-07,130298.48,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,769,CORP,0.0,0.0,0.0,,2.1054,,,37.65,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
0.0,PNRCX,0.0,124000.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-07,124000.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,769,CORP,0.0,0.0,0.0,,2.1054,,,37.65,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
0.0,PNRCX,0.0,123969.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-07,123969.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,769,CORP,0.0,0.0,0.0,,2.1054,,,37.65,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
0.0,PNRCZ,0.0,47.68,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-07,47.68,2,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,769,CORP,0.0,0.0,0.0,,2.1054,,,37.65,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
0.0,VSCMO,0.0,128309.02,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-11,128309.02,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,773,CORP,0.0,0.0,0.0,,2.1164,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCMX,0.0,28425.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-11,28425.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,773,CORP,0.0,0.0,0.0,,2.1164,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,VSCMX,0.0,126048.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-11,126048.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,773,CORP,0.0,0.0,0.0,,2.1164,,,37.65,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
0.0,CAC5C,0.0,52.0343,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-25,52.0343,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,787,CORP,0.0,0.0,0.0,,2.1547,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,CAC5X,0.0,88600.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-25,88600.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,787,CORP,0.0,0.0,0.0,,2.1547,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,CAC5X,0.0,112300.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-25,112300.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,787,CORP,0.0,0.0,0.0,,2.1547,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,CAC5Y,0.0,104.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-25,104.0,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,787,CORP,0.0,0.0,0.0,,2.1547,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,CAC5Z,0.0,100.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-25,100.0,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,787,CORP,0.0,0.0,0.0,,2.1547,,,37.65,Capex S.A.,30629827060,Energía - Electricidad,True
0.0,YM40C,0.0,99.238,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-28,99.238,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,790,CORP,0.0,0.0,0.0,,2.1629,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YM40X,0.0,146192.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-28,146192.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,790,CORP,0.0,0.0,0.0,,2.1629,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YM40Y,0.0,101.8,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-28,101.8,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,790,CORP,0.0,0.0,0.0,,2.1629,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YM40Y,0.0,103.5,0.0,0.0,0.0,,0,0.0,-1,,,2028-08-28,103.5,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,790,CORP,0.0,0.0,0.0,,2.1629,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YMCRD,0.0,54.5,0.0,0.0,0.0,,0,0.0,-1,,,2028-09-12,54.5,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,805,CORP,0.0,0.0,0.0,,2.204,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YMCRO,0.0,118880.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-09-12,118880.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,805,CORP,0.0,0.0,0.0,,2.204,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YMCRO,0.0,117840.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-09-12,117840.0,2,0.0,0.0,ARS,120050.0,0.0,BYMA,0.0,0.0,0.0,805,CORP,0.0,0.0,200.0,,2.204,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,YMCRX,0.0,39768.313,0.0,0.0,0.0,,0,0.0,-1,,,2028-09-12,39768.313,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,805,CORP,0.0,0.0,0.0,,2.204,,,37.65,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
0.0,MGCNC,0.0,99.13,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-04,99.13,2,0.0,0.0,EXT,99.21,0.0,BYMA,0.0,0.0,0.0,827,CORP,0.0,0.0,4543.0,,2.2642,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,MGCNX,0.0,123210.72,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-04,123210.72,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,827,CORP,0.0,0.0,0.0,,2.2642,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,MGCNY,0.0,99.7,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-04,99.7,1,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,827,CORP,0.0,0.0,0.0,,2.2642,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,MGCNY,0.0,101.6,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-04,101.6,2,0.0,0.0,USD,0.0,0.0,BYMA,0.0,0.0,0.0,827,CORP,0.0,0.0,0.0,,2.2642,,,37.65,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
0.0,BYCHC,0.0,103.65,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-10,103.65,1,0.0,0.0,EXT,0.0,0.0,BYMA,0.0,0.0,0.0,833,CORP,0.0,0.0,0.0,,2.2806,,,37.65,Banco de Galicia y Buenos Aires S.A.,30500001735,Financiero - Bancos,True
0.0,BYCHO,0.0,164820.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-10,164820.0,1,0.0,0.0,ARS,161970.0,0.0,BYMA,0.0,0.0,0.0,833,CORP,0.0,0.0,2000.0,,2.2806,,,37.65,Banco de Galicia y Buenos Aires S.A.,30500001735,Financiero - Bancos,True
0.0,BYCHX,0.0,119034.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-10,119034.0,1,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,833,CORP,0.0,0.0,0.0,,2.2806,,,37.65,Banco de Galicia y Buenos Aires S.A.,30500001735,Financiero - Bancos,True
0.0,BYCHX,0.0,162900.0,0.0,0.0,0.0,,0,0.0,-1,,,2028-10-10,162900.0,2,0.0,0.0,ARS,0.0,0.0,BYMA,0.0,0.0,0.0,833,CORP,0.0,0.0,0.0,,2.2806,,,37.65,Banco de Galicia y Buenos Aires S.A.,30500001735,Financiero - Bancos,True
